,PDB,RSCCS_med,RSCCS_mean,OPIA_med,OPIA_mean,EDIA_med,EDIA_mean,RSR_med,RSR_mean,SRSR_med,SRSR_mean
7515,5BOJ,0.979658,0.9801065555555556,100.0,92.08554444444445,0.974892,0.9159930000000001,0.0394352,0.039261533333333334,0.00758094,0.007836182222222222
7516,5BOL,0.980364,0.97527075,100.0,91.224755,0.9673799999999999,0.9495444499999998,0.0392203,0.04011033000000001,0.00790292,0.008103554999999998
7517,5BOM,0.949781,0.949781,75.0,75.0,0.824357,0.824357,0.07393530000000001,0.07393530000000001,0.010278530000000001,0.010278530000000001
7518,5BOO,0.969506,0.9641722333333334,25.0,23.279339999999998,0.571187,0.5608348333333333,0.0671557,0.07245724,0.0161168,0.01703454
7519,5BOQ,0.917101,0.9123904545454544,66.6667,63.57241818181817,0.863427,0.7769885454545453,0.0774216,0.0812934909090909,0.0101827,0.0118739
7520,5BOT,0.9679424999999999,0.953288,75.0,75.6417388888889,0.867505,0.8077762222222221,0.05454155,0.05914130555555555,0.007455949999999999,0.00787794222222222
7521,5BOU,0.9735115,0.9725876111111114,59.166650000000004,60.75397777777778,0.7684895,0.7533822777777778,0.04968095,0.04975682222222222,0.0119054,0.01222767388888889
7522,5BOY,0.9752825,0.9656637222222222,73.21430000000001,72.61905,0.8542989999999999,0.7587525,0.04491795,0.05739051111111112,0.007216835,0.007655273333333334
7523,5BP0,0.898993,0.8908946666666666,20.0,20.555566666666667,0.448771,0.4859846666666667,0.0690686,0.07714986666666666,0.0146123,0.0150625
7524,5BP5,0.94805,0.9456260909090908,55.5556,55.452254545454544,0.678234,0.687172,0.0634299,0.06444314545454545,0.0121178,0.012143641818181818
7525,5BP7,0.966152,0.9619923200000001,62.5,67.314724,0.832418,0.7847109599999998,0.0602446,0.061115076000000004,0.0107328,0.0112686452
7526,5BP9,0.99021,0.9821841600000001,100.0,86.885712,0.977178,0.8845393199999999,0.0279668,0.035405444,0.00522964,0.005524034400000001
7527,5BPA,0.96372,0.9450132222222223,81.8182,71.05753703703702,0.892982,0.7263055185185185,0.0574677,0.07209562222222222,0.00723621,0.00810862037037037
7528,5BPC,0.9577705000000001,0.9518402222222222,86.60714999999999,81.9157888888889,0.9439165,0.8668055555555557,0.05010125,0.05905248333333332,0.0101007,0.01524606111111111
7529,5BPE,0.925866,0.9206200434782611,11.1111,9.817426086956521,0.431056,0.43728147826086955,0.0795742,0.08307193478260869,0.0187899,0.019264739130434784
7530,5BPF,0.8955285,0.8503847500000001,12.5,17.609116500000006,0.28001,0.29114415999999993,0.10508894999999999,0.10938731499999998,0.0154239,0.016991459999999996
7531,5BPH,0.9785845,0.9725680555555556,84.6591,81.66186666666667,0.9327535,0.8303295555555557,0.04626015,0.055277127777777775,0.00653179,0.006785739444444445
7532,5BPK,0.966194,0.960743875,100.0,93.30356875,0.937335,0.9116808125,0.04155735,0.04839826875,0.009512,0.010803796875
7533,5BPL,0.9536715,0.9525290000000001,87.5,87.80213333333332,0.9394495,0.924256125,0.05353015,0.05541965833333334,0.01270435,0.012923612083333334
7534,5BPM,0.971025,0.9577056153846153,100.0,92.99104230769231,0.969804,0.9480646153846154,0.04173695,0.047065615384615386,0.0107933,0.011217623846153844
7535,5BPO,0.93519,0.93519,71.42855,71.42855,0.8204940000000001,0.8204940000000001,0.07588595,0.07588595,0.01075257,0.01075257
7536,5BPP,0.976203,0.9730813529411764,80.0,79.87565294117648,0.859943,0.8625374705882354,0.0464043,0.04699837058823529,0.0081176,0.008410962941176471
7537,5BPQ,0.938446,0.94084,33.3333,34.7222,0.484313,0.47140075,0.08583769999999999,0.0765642,0.01293735,0.01324675
7538,5BPY,0.932989,0.9260466842105263,37.5,36.58995789473684,0.663354,0.641919052631579,0.084673,0.0805226,0.0163926,0.016648373684210526
7539,5BQ0,0.9811875000000001,0.9695181666666666,93.75,83.71178888888888,0.937263,0.8765512777777777,0.046626,0.0533407,0.006767595,0.007290049444444445
7540,5BQ2,0.980968,0.9801639032258065,100.0,93.9324129032258,0.944933,0.9363739999999999,0.0358333,0.03920928387096775,0.0064967,0.00688047935483871
7541,5BQ5,0.981322,0.9662689444444444,100.0,85.13448333333334,0.917404,0.8539839444444444,0.040393349999999995,0.05517417777777778,0.00913506,0.009581749444444445
7542,5BQ6,0.9320195,0.9361811250000001,26.13635,25.30933875,0.35410949999999997,0.38910350000000005,0.0938226,0.09136843750000001,0.01496305,0.0142125625
7543,5BQF,0.984675,0.9813672222222222,100.0,94.03796944444444,0.971858,0.9313768888888886,0.031009349999999998,0.034835091666666665,0.005579239999999999,0.005819153055555556
7544,5BQG,0.991753,0.9922704999999999,100.0,100.0,1.04407,1.043078333333333,0.03079835,0.029554016666666665,0.0039962899999999996,0.0040504550000000005
7545,5BQH,0.9944085,0.990472875,100.0,95.3125,1.04982,0.948447625,0.01895995,0.025755399999999998,0.005316690000000001,0.005424951250000001
7546,5BQI,0.990962,0.9893304999999999,100.0,93.00595,1.02793,0.93818775,0.03046355,0.036336187500000006,0.0066016749999999996,0.00639027625
7547,5BQL,0.9458015,0.9282695,44.4444,42.414699999999996,0.598896,0.5621806428571429,0.0666409,0.07666484285714284,0.0150688,0.015306407142857142
7548,5BQP,0.9874480000000001,0.9797176428571429,100.0,88.49335,0.9803014999999999,0.9266225714285714,0.02894615,0.04560993571428572,0.005453970000000001,0.005555285
7549,5BQQ,0.811641,0.8380504,42.8571,45.1948,0.46723,0.4465266,0.14325,0.134492,0.0120163,0.013206899999999999
7550,5BQS,0.9466255,0.9288744090909091,66.96430000000001,62.398170909090894,0.745213,0.6486063090909091,0.05294725,0.06322146818181819,0.01035195,0.010188567272727274
7551,5BQX,0.975322,0.9749444285714286,88.3117,87.96382857142859,0.96365,0.9387129999999999,0.042756550000000004,0.04454745,0.008793140000000001,0.008934942142857142
7552,5CE1,0.962132,0.9574459583333333,18.33335,19.6826875,0.6082675,0.5839461666666667,0.0599701,0.060772637500000004,0.014966,0.0149889
7553,5CE3,0.9703735,0.9607948846153846,16.6667,17.9279,0.5771075,0.5551171923076923,0.06569925,0.07295871923076923,0.0177466,0.01835283461538462
7554,5CED,0.9777115000000001,0.9711285555555556,87.30160000000001,81.50573333333334,0.9384155000000001,0.8377537222222222,0.03988625,0.04895725555555555,0.008194725,0.008399297777777778
7555,5CEE,0.9867429999999999,0.9853934615384615,40.0,39.05829615384615,0.6904105,0.6813583846153846,0.037645899999999996,0.038410226923076926,0.009565609999999999,0.009638956538461538
7556,5CEH,0.983367,0.977528,27.92205,29.162378750000002,0.512134,0.5092679375,0.07215815,0.0723296375,0.016277800000000002,0.015906618749999997
7557,5CEI,0.967676,0.9626842631578948,45.4545,44.46741736842105,0.723871,0.7075658947368421,0.0463141,0.053129131578947365,0.012331,0.012345438947368424
7558,5CEL,0.975723,0.9729760000000001,75.0,74.76372,0.837264,0.841536,0.0423744,0.04404307,0.0087876,0.009292027999999999
7559,5CEO,0.9616635,0.9382028,38.75,34.961215,0.7096125,0.6348598499999999,0.0509781,0.062078425000000007,0.01251725,0.013264895499999999
7560,5CEP,0.968717,0.9370974210526317,80.0,77.46867894736842,0.903264,0.8455963684210527,0.0533424,0.0673219,0.0105604,0.011177831578947367
7561,5CEQ,0.981583,0.9696426315789473,83.3333,83.84921052631579,0.893282,0.8825178947368421,0.0417961,0.04753395789473684,0.00914267,0.00927936947368421
7562,5CEW,0.9653202845734887,0.9594848783111082,100.0,94.72222222222223,0.9872635479833826,0.9504101366243023,0.055379852625285345,0.0621138820210391,0.01059826711133715,0.010713495484692517
7563,5CEY,0.9406841536635894,0.9387861897968035,50.0,51.95857383357383,0.7130637450366711,0.6788181333257562,0.07952025912915886,0.08346314295363365,0.015858813324428102,0.015904819514054584
7564,5CF0,0.984727,0.9793920500000001,100.0,93.333335,1.008775,0.9687151999999999,0.0325906,0.04016451,0.00664083,0.007023399499999999
7565,5CF5,0.980450322538817,0.9583289892125546,50.0,43.405975337793514,0.7658685596280081,0.705893604527674,0.045709798531967646,0.05978225211098718,0.011629205873039849,0.013014946392834282
7566,5CF8,0.9845729999999999,0.9746416666666665,100.0,94.40762083333334,1.045295,0.9832561666666667,0.034648200000000004,0.0457561,0.006718545,0.007394529583333333
7567,5CFL,0.984057,0.9797566000000001,100.0,95.48244666666666,1.037445,1.0200266999999998,0.041607950000000005,0.04448601333333333,0.0058008999999999995,0.005884241
7568,5CFM,0.9769585000000001,0.9292811333333333,87.30160000000001,74.78884333333333,0.9706025,0.8156557666666665,0.05218195,0.07928843000000002,0.0075359,0.009000571
7569,5CFP,0.9750585,0.9675290384615385,85.7143,78.36552307692308,0.9223155000000001,0.8276917730769231,0.05253785,0.06369925384615385,0.006102045,0.006410798461538461
7570,5CFQ,0.936293,0.9304068181818181,57.1429,58.13962424242425,0.793082,0.7361333333333332,0.0603179,0.06388110909090909,0.0111605,0.01194132
7571,5CFS,0.967242,0.9475327272727273,100.0,92.55050909090909,1.03459,1.0054833636363636,0.0471394,0.059423145454545453,0.00781293,0.00885294090909091
7572,5CFT,0.953434,0.9496156153846154,87.5,84.14529999999999,0.93119,0.8369662307692308,0.0565018,0.05893443846153846,0.00755744,0.00830621846153846
7573,5CFU,0.9687174999999999,0.9659945,100.0,96.56085000000002,1.038365,1.0163833888888891,0.0420744,0.04391316666666666,0.00781197,0.008399812222222221
7574,5CFW,0.9763074258463875,0.9693916366980687,100.0,96.23015873015872,1.0244578741477905,1.0048015613938568,0.040858914099183394,0.04787514811246505,0.0044357236892276,0.004419913590332721
7575,5CG1,0.9556590118676471,0.9519834186155852,100.0,93.72100122100122,0.9613777620823738,0.9547570754119984,0.06140666463729585,0.06487051751289163,0.012804310132157399,0.012911406950900668
7576,5CG2,0.9657520211591152,0.9607199527721586,100.0,89.16372721928279,0.945681535009348,0.9282631995310803,0.0608302647781708,0.06251652990240406,0.0116669574858048,0.011691580933569869
7577,5CG5,0.9780854999999999,0.9768977777777779,100.0,98.80050555555555,1.076365,1.0619095555555558,0.04748615,0.05080507222222222,0.0045499849999999994,0.004536575555555556
7578,5CG6,0.9746254999999999,0.9749189444444445,100.0,96.00068333333333,1.0045605,0.9982814444444446,0.03967455,0.040953738888888896,0.006374745,0.006481009444444445
7579,5CG8,0.976707,0.9729082666666665,37.5,38.33837333333334,0.608214,0.5764079333333334,0.0753002,0.07394715333333332,0.0158291,0.015993234000000002
7580,5CG9,0.967286,0.9688793846153845,37.5,36.36779230769231,0.618004,0.6274014615384615,0.0589606,0.058957492307692316,0.0121675,0.01189996846153846
7581,5CGA,0.9754065000000001,0.9643375000000001,93.75,88.96578124999999,0.985697,0.9707233125,0.0418587,0.05109419375,0.00851237,0.009068765
7582,5CGB,0.984368,0.9838382666666666,100.0,99.16666666666667,1.01078,1.0112539999999999,0.0372295,0.03795186,0.005447,0.005603975333333333
7583,5CGH,0.9777145,0.974342375,50.0,57.1699,0.738865,0.725176875,0.04849995,0.04996875,0.012637349999999999,0.01269551125
7584,5CGJ,0.9687615,0.9625684375,0.0,4.9952693749999995,0.3664145,0.395739125,0.0692834,0.06691644375,0.01993235,0.0200957125
7585,5CGK,0.966553,0.9573579444444444,100.0,91.12654444444445,1.03754,0.9612417222222222,0.044969350000000005,0.05183190000000001,0.009200875,0.009730961666666668
7586,5CGP,0.9518487662240652,0.9511180830308608,100.0,96.82539682539684,0.9744357559347756,0.963201595851294,0.0611948778253006,0.06483581084296632,0.0127513547407714,0.013017580884487994
7587,5CGQ,0.979633,0.9785838571428572,100.0,95.16865,0.99078,0.9755263571428572,0.06890615,0.07216147857142859,0.0047119250000000005,0.005014149642857143
7588,5CGV,0.9589645,0.9546105555555554,76.3889,72.65291666666667,0.863722,0.8218668333333333,0.06652645,0.06980585,0.0113469,0.012021609999999999
7589,5CGX,0.9697035,0.9626509285714288,100.0,90.29581428571429,0.948786,0.9155189285714285,0.0391378,0.04856618571428572,0.007487805,0.007062091428571428
7590,5CH0,0.9790639999999999,0.9790639999999999,88.2775,88.2775,0.88152,0.88152,0.04091865,0.04091865,0.003960665,0.003960665
7591,5CH7,0.981364,0.978455282608696,50.0,47.19634130434782,0.785652,0.7721795652173915,0.0391718,0.04414793478260869,0.008691029999999999,0.009271159782608696
7592,5CH9,0.9786455000000001,0.9688238888888888,100.0,97.5,1.0514700000000001,1.0327995555555556,0.040744699999999995,0.04766355555555555,0.008108335000000001,0.008383378333333334
7593,5CHC,0.9760457088008566,0.9757246991936672,50.0,51.348124098124096,0.7847619414912226,0.770737789978489,0.04764265025621775,0.04849477055400424,0.0116837776844699,0.01181541059970271
7594,5CHG,0.972421,0.9747017894736845,25.0,26.863169473684213,0.606753,0.5876635263157894,0.0534531,0.05627991578947369,0.0135577,0.014069778947368425
7595,5CHJ,0.993051,0.99027525,100.0,94.9168,0.9384195,0.916934625,0.0230493,0.025167775000000003,0.00445979,0.00462676125
7596,5CHK,0.95953,0.9421373333333334,50.0,49.397150555555555,0.745708,0.6322858055555556,0.0587422,0.06485696666666667,0.0116212,0.011683010555555555
7597,5CHM,0.9566975,0.9549943571428571,87.30160000000001,84.59751428571428,0.9158705,0.8971653571428572,0.04838965,0.049793221428571434,0.011002749999999999,0.011605681428571426
7598,5CHO,0.9690335,0.9557172333333334,68.33335,67.32167,0.8283,0.8054193333333332,0.05415025,0.06455287333333333,0.0104774,0.011522013
7599,5CHP,0.9819025,0.9817614000000001,100.0,93.59091,1.06182,1.0183103,0.0468891,0.04964855,0.0068742000000000004,0.006693272
7600,5CHQ,0.943744,0.919084125,76.1905,75.14071249999999,0.8400185,0.825872125,0.06505715000000001,0.0691346375,0.01038395,0.013868935
7601,5CI0,0.973023,0.969510411764706,54.5455,54.298029411764716,0.724984,0.6947547647058824,0.0479746,0.05386068823529412,0.00932424,0.009347242352941177
7602,5CI1,0.982702,0.9809487647058825,87.5,87.3122,0.95679,0.9387711764705883,0.0401102,0.041877664705882355,0.00614425,0.006371862352941176
7603,5CI2,0.983596,0.9762817894736843,50.0,48.11896842105263,0.666012,0.6699385263157897,0.0445681,0.04809398421052632,0.00775622,0.007881793157894737
7604,5CI3,0.980478,0.9755155999999998,37.5,37.80537400000001,0.509002,0.46907059999999995,0.05909485,0.06165045499999999,0.0112915,0.01196539
7605,5CI5,0.9880255,0.9875121875,100.0,97.5446375,0.979224,0.9732032500000001,0.024870999999999997,0.02584455,0.0049212349999999995,0.005078774374999999
7606,5CI7,0.9738155,0.9691692222222223,100.0,91.72178333333333,1.0103550000000001,0.9760127222222224,0.0502053,0.052225077777777774,0.008774265,0.008956193333333333
7607,5CI8,0.9520332645411115,0.952860131873117,66.07142857142857,66.46825396825396,0.8002373905899384,0.780394222279071,0.07030908996196625,0.07589983811509095,0.01520495448729925,0.014343836021812566
7608,5CIC,0.988402,0.9881934000000001,75.0,75.04233333333333,0.869386,0.8517042,0.0315536,0.03507705333333333,0.00603113,0.006294331999999999
7609,5CIQ,0.992698,0.9905263809523811,100.0,89.36176190476189,0.97791,0.8969300000000001,0.0252126,0.031533480952380954,0.0043766,0.004659043333333334
7610,5CIS,0.970755,0.9659196666666667,21.590899999999998,20.822499999999998,0.64005,0.6287163333333333,0.0566131,0.05954491666666667,0.0128763,0.014401566666666666
7611,5CIT,0.957092,0.9514399473684211,100.0,83.04303157894738,0.972996,0.8861134736842105,0.0513777,0.05276235789473684,0.00985601,0.009913626315789473
7612,5CIU,0.9666625,0.9396150833333333,47.72725,43.46891666666667,0.6051275,0.5469337416666668,0.06737645,0.085427825,0.01091605,0.014675214166666666
7613,5CIX,0.9578154999999999,0.9462841666666666,69.04765,66.66668333333334,0.7611735,0.6878995,0.05677855,0.06681003333333334,0.00819953,0.008288826666666667
7614,5CIY,0.986572,0.9861539200000001,100.0,97.928572,1.00023,0.9964039200000001,0.0289983,0.029638360000000002,0.0058545,0.0057482188
7615,5CIZ,0.985911,0.9715142999999999,0.0,1.5854969999999997,0.0392518,0.10617899535,0.0497662,0.062180394999999986,0.03612605,0.037074859999999994
7616,5CJ2,0.9819235,0.9801731111111113,81.66665,79.87635,0.8868725,0.8381890000000001,0.042407150000000005,0.043252111111111116,0.008103,0.00802578111111111
7617,5CJ3,0.95436087182727,0.9323141252851102,100.0,94.99909812409813,1.0142354275106786,0.9878257035600528,0.0587806130958817,0.07232770914788383,0.00947740220125975,0.009731769807663753
7618,5CJ6,0.976433,0.9691670476190476,75.0,78.66849523809523,0.87113,0.8341174285714287,0.04297,0.04802105714285715,0.00888705,0.009141162380952382
7619,5CJ7,0.965804,0.959923722222222,25.0,27.534866666666666,0.58864,0.5563524944444445,0.06795655,0.07611387222222224,0.0164864,0.016563688888888886
7620,5CJH,0.972319,0.9725053870967744,100.0,91.3144129032258,0.973486,0.9556263548387097,0.041876,0.04097375161290323,0.00719041,0.007826835806451615
7621,5CJM,0.9463965000000001,0.9440540714285712,57.1429,62.69507857142857,0.7650345000000001,0.7270794285714286,0.07425129999999999,0.07495260000000001,0.011125550000000001,0.010990952857142857
7622,5CJN,0.960679,0.9531856315789472,50.0,47.36253736842106,0.739951,0.7115782105263158,0.0561179,0.05972192105263158,0.00978364,0.010132416315789473
7623,5CJP,0.975731,0.9753218484848486,42.8571,42.961430303030305,0.693095,0.6738012727272727,0.0441941,0.04752465151515151,0.0112135,0.011702381818181817
7624,5CK4,0.976514,0.9744761333333333,100.0,95.09524,1.01725,0.9787817999999999,0.0394218,0.040016466666666674,0.00913167,0.009339667333333333
7625,5CK5,0.9942805,0.993357125,37.5,35.54315,0.6872205,0.6727129375,0.0292375,0.029037493749999997,0.00626619,0.006263706250000001
7626,5CK7,0.9075089999999999,0.9032677,0.0,11.577375,0.4228275,0.40622690000000006,0.08692095,0.08827010500000002,0.02823355,0.028191
7627,5CKM,0.958261,0.958261,25.0,25.0,0.518359,0.518359,0.0848015,0.0848015,0.0130414,0.0130414
7628,5CKR,0.9450540000000001,0.9389458076923076,27.2727,28.76164653846154,0.6023215,0.5816236153846154,0.09742704999999999,0.10342338846153845,0.023749600000000003,0.025712003846153846
7629,5CKS,0.9568019999999999,0.9437066666666668,88.19445,83.53436666666667,0.904398,0.8808120555555556,0.06463265,0.06384075,0.009747325000000001,0.010201221666666668
7630,5CKU,0.964915,0.9621338205128206,87.5,83.47449487179487,0.912009,0.8774633333333333,0.0551068,0.056736400000000006,0.0121793,0.012430807948717948
7631,5CKW,0.924029,0.8909251764705882,12.5,13.625747647058821,0.369667,0.3294442647058824,0.0857407,0.08673860588235295,0.0208909,0.021528729411764702
7632,5F54,0.96355,0.9566310526315789,27.2727,30.649911052631577,0.564981,0.5407292631578947,0.0845695,0.0838435842105263,0.0173023,0.017803068421052632
7633,5F58,0.947907,0.9357449444444446,73.21430000000001,76.13738333333333,0.8758205,0.7582610166666667,0.06607505,0.07059467222222224,0.00811665,0.008008306111111111
7634,5F59,0.982407,0.9790517222222223,25.0,27.63948888888889,0.6163845,0.6026692222222222,0.05410735,0.05620797777777778,0.01288335,0.013168355555555554
7635,5F5A,0.975455,0.9672153125,91.2037,87.15219375000001,0.927713,0.8299661875000001,0.04726415,0.05543909375,0.006719635,0.00683943375
7636,5F5C,0.971701,0.9711432941176469,85.2941,80.62711764705881,0.866597,0.8273812352941176,0.0498131,0.051981776470588235,0.00755515,0.007837885294117648
7637,5F5E,0.952115,0.946434,72.7273,69.05398235294118,0.866971,0.7990141529411765,0.0560404,0.06517565294117647,0.00865041,0.009627100000000001
7638,5F5I,0.971757,0.9678164705882353,22.2222,19.505342941176472,0.603076,0.5780220588235294,0.0474141,0.05153139411764705,0.0104839,0.011352334705882353
7639,5F5N,0.9914320000000001,0.9860270999999999,100.0,97.61905,0.9593975,0.9490932666666666,0.0291341,0.03240570333333334,0.00393578,0.004384454666666667
7640,5F5Q,0.972002,0.9701452499999998,25.0,29.782341666666667,0.7015605,0.703503,0.052433850000000004,0.051921183333333336,0.015651949999999998,0.015816566666666667
7641,5F5R,0.9865405,0.9743687222222223,100.0,99.53703888888889,1.076655,1.0564392777777778,0.03034925,0.03752671666666667,0.00732453,0.0074340138888888884
7642,5F5W,0.962748,0.9605381739130435,25.0,27.38940391304348,0.631975,0.6237523478260869,0.0684336,0.06893144347826087,0.0153802,0.01622407826086957
7643,5F5X,0.9835025,0.9822034374999999,73.21430000000001,66.54625625,0.7618745,0.7433825000000001,0.0456835,0.049174825,0.00731082,0.0074920625000000005
7644,5F5Z,0.9771562098632331,0.9755277147977215,100.0,96.85185185185186,1.0313023268562107,1.0233841345189911,0.0451630199978074,0.04782104177078787,0.008634508600425,0.0085285039908397
7645,5F60,0.988876,0.9898913846153845,100.0,99.03846153846153,1.01055,1.0112133076923078,0.0310478,0.030180600000000002,0.00428482,0.004388054615384615
7646,5F62,0.98613,0.9858896153846156,100.0,99.03846153846153,1.02527,1.017655846153846,0.0367458,0.03615727692307692,0.00451322,0.004669883076923077
7647,5F63,0.9784189999999999,0.9743714285714286,100.0,100.0,1.008965,1.0108052857142857,0.04156845,0.04531225714285715,0.006047665000000001,0.006116080714285715
7648,5F6B,0.97491,0.9641094736842106,87.5,79.06414736842105,0.932688,0.8238124736842106,0.0469768,0.053738663157894745,0.00511583,0.005267423157894737
7649,5F6D,0.977275090814535,0.9750200693414021,100.0,83.33333333333334,1.0806746314692246,0.9627302019260302,0.049514156316104854,0.057989683029336256,0.005968062985840799,0.006125857536211938
7650,5F6K,0.943162,0.9228990000000001,16.6667,16.20782857142857,0.492162,0.4638878476190476,0.0648665,0.07239060952380953,0.0154795,0.015741299999999996
7651,5F6L,0.956079,0.9519315555555556,52.27275,56.33476666666666,0.802635,0.7360753333333334,0.06094025,0.06643776111111112,0.00909266,0.010094413333333333
7652,5F6M,0.995522,0.9931737894736843,100.0,91.97926315789474,0.944115,0.884794157894737,0.0229843,0.029925442105263163,0.00257774,0.002987341578947368
7653,5F6R,0.9899032103739869,0.9789645956082782,100.0,94.55667789001122,1.0501540806922889,1.0213275679392761,0.03404341656725185,0.03990267913668994,0.0041179925841958506,0.004439659078370022
7654,5F6U,0.9765446542799554,0.9714237598077092,100.0,76.28968253968254,1.0783237449765675,0.9385969108149924,0.0524021561938166,0.05743398204931248,0.007174100001715349,0.007140115673220229
7655,5F6V,0.9740961581453402,0.9708386598485355,100.0,89.58333333333334,1.0775183740050847,0.9965701477781358,0.05419130580678885,0.0576045906050017,0.00685478820444675,0.00636602931828685
7656,5F6W,0.9626666887973969,0.9646985691691625,100.0,95.48611111111111,1.0409470564121597,1.0241286071295659,0.0599900968511316,0.06224720775864689,0.0074383891744973,0.007404763913729387
7657,5F6X,0.989519,0.9825394285714285,100.0,76.78571428571429,1.08796,0.9495844285714287,0.0339033,0.04217347142857143,0.00610313,0.006078824285714285
7658,5F6Y,0.991146,0.9871352857142858,100.0,75.39682857142857,1.02699,0.9105611428571428,0.0400751,0.04638282857142857,0.0040504,0.004183391428571428
7659,5F6Z,0.940812,0.9421973333333332,57.1429,60.7143,0.796677,0.693275,0.0622868,0.08427233333333334,0.0153267,0.015080233333333333
7660,5F74,0.9646370281373395,0.9601121023198922,55.05050505050505,53.970508658008654,0.7502194365805734,0.7365949568550452,0.07689350967455905,0.07908091999124503,0.0133548612365841,0.013633821861217782
7661,5F76,0.9821225,0.9773952272727272,100.0,97.77236818181818,1.03219,1.0186447727272727,0.03266835,0.03703184090909091,0.00828273,0.008570849545454546
7662,5F77,0.960479,0.9485658461538462,87.5,84.14835384615384,0.94827,0.9256559999999998,0.0549198,0.05961506153846153,0.0099658,0.01052267076923077
7663,5F79,0.967674,0.9629286666666665,54.5455,55.10270666666667,0.804367,0.7710668666666667,0.0448072,0.048334866666666663,0.00899063,0.009341598000000001
7664,5F7G,0.936768,0.9293116111111112,78.8889,77.50641666666667,0.907168,0.7959295944444444,0.0820331,0.08199904999999999,0.007113164999999999,0.007082794444444445
7665,5F7H,0.9540235,0.9488519,21.590899999999998,21.278851,0.5890545,0.5394078,0.0629658,0.06240346000000001,0.012923,0.013358354000000003
7666,5F7J,0.983604,0.9804330769230769,100.0,100.0,1.07308,1.0710853846153847,0.036725,0.035604923076923076,0.00712251,0.007169585384615384
7667,5F7O,0.982182,0.9807296153846156,100.0,100.0,1.07032,1.07405,0.0360189,0.035834884615384616,0.00756635,0.007677662307692307
7668,5F7X,0.960585,0.91124633,100.0,94.70238,1.0375999999999999,0.96769903,0.0455628,0.061474249999999994,0.009286805,0.010209306
7669,5F7Y,0.975054,0.9712226000000002,33.3333,37.53968,0.504037,0.513693,0.0450837,0.04894142,0.0122074,0.01203748
7670,5F83,0.991888,0.9899894444444445,100.0,93.69488888888888,0.959825,0.9360383333333334,0.0274503,0.030959644444444448,0.004265315,0.004417773333333333
7671,5F84,0.988267,0.9857103333333334,18.1818,19.20153,0.6161650000000001,0.5972067916666667,0.033960950000000004,0.040157124999999995,0.00808439,0.0081282875
7672,5F85,0.983322,0.97920224,75.0,72.62915199999999,0.856454,0.8454460399999999,0.0403427,0.043488348,0.00793886,0.007989078399999999
7673,5F87,0.997712,0.9973477826086956,14.2857,14.856792608695653,0.519995,0.5050897391304349,0.0246907,0.02648663913043478,0.00586621,0.005885562608695653
7674,5F88,0.957004,0.9525131666666667,20.201999999999998,19.696966666666665,0.622448,0.5859266666666667,0.07171464999999999,0.07225160000000001,0.0129228,0.013386073333333333
7675,5F8B,0.960717,0.9571293076923078,25.0,23.407130769230772,0.544744,0.5452212307692308,0.0644295,0.07094116923076924,0.0131125,0.013299092307692308
7676,5F8E,0.923699,0.9195079523809521,12.5,12.62145285714286,0.469329,0.4587577142857142,0.0897546,0.09444206190476193,0.022074,0.0220607380952381
7677,5F8I,0.939393,0.9356381176470588,25.0,29.017873529411766,0.601591,0.5433523529411765,0.0778816,0.08644861176470588,0.0163428,0.01617494705882353
7678,5F8P,0.958514,0.9522001428571428,59.166650000000004,63.322007142857146,0.7887394999999999,0.7083812857142858,0.06481375,0.06447760714285715,0.01017925,0.010138415714285713
7679,5F8U,0.903155,0.8917630000000001,0.0,3.947367894736842,0.337645,0.339576,0.149329,0.17222763684210526,0.0480496,0.05159398947368421
7680,5F8V,0.9911155,0.99079325,83.3333,80.71368333333334,0.8564975,0.8566312500000001,0.0281409,0.029286825000000002,0.005969605,0.006192734583333334
7681,5F91,0.9805337238621334,0.9766348743885067,100.0,93.95517676767676,1.008692765622895,0.9538825681089544,0.04310761059940905,0.04895549600209991,0.008114977231534148,0.008453732868402068
7682,5F94,0.968865,0.9649599047619046,28.5714,29.64198095238095,0.538248,0.5409419047619048,0.0669398,0.06828229999999999,0.0144469,0.014305200000000002
7683,5F95,0.966127,0.9646389523809524,37.5,36.627828571428566,0.654218,0.6252783333333334,0.0657367,0.06959754285714286,0.0142678,0.014580604761904762
7684,5F97,0.959371,0.94866275,26.7857,29.8115,0.5619339999999999,0.522903,0.06194755,0.06439168333333332,0.0137857,0.014113933333333334
7685,5F98,0.9538955,0.9524440999999999,4.347825,4.798857,0.2859585,0.31153308,0.0762204,0.08170517,0.0218558,0.021100491
7686,5F9B,0.958924,0.9399773809523808,37.5,39.38929047619048,0.437259,0.434021361904762,0.0869129,0.08603757142857142,0.0123145,0.012874014285714285
7687,5F9E,0.97226,0.9736446842105263,87.5,85.9072,0.942786,0.9159336315789474,0.0412802,0.043532531578947375,0.00832185,0.008404925789473683
7688,5F9G,0.978494,0.9715200416666666,27.2727,29.860945833333336,0.517264,0.4982325,0.05789065,0.06060723333333332,0.01410825,0.013970479166666666
7689,5F9H,0.9549829999999999,0.9573481499999998,13.068200000000001,14.269481500000001,0.47231049999999997,0.434354475,0.0660216,0.07251356,0.02275965,0.021386535500000005
7690,5F9L,0.951505,0.9463212941176472,12.5,12.724932352941178,0.518328,0.5059595294117647,0.0716754,0.0746797294117647,0.0146823,0.015236535294117648
